date,year,market,currency,price,days_since_last_event,events_7d,events_30d,max_severity_7d,max_severity_30d,policy_events_30d,weather_events_30d,disaster_events_30d,event_shock_score,key,day_of_week,month,dow_sin,dow_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_5,price_lag_10,price_lag_20,price_lag_30,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,rolling_mean_30,rolling_std_30,momentum_5,momentum_10,momentum_20
2021-12-09,2021,UK_ETS,GBP,74.02,27.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1.4535570123384662,"('UK_ETS', Timestamp('2021-12-09 00:00:00'))",3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,73.04,69.63,69.84,72.12,71.2,69.67,69.56,71.09200000000001,1.4684243255953227,71.39399999999999,1.4510930745853117,70.50800000000001,1.6463343652202853,69.84466666666667,1.8418595051690305,0.9200000000000017,1.8400000000000034,3.3700000000000045
2021-12-10,2021,UK_ETS,GBP,71.08,28.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1.353352832366127,"('UK_ETS', Timestamp('2021-12-10 00:00:00'))",4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,74.02,73.04,69.63,70.83,69.56,70.01,69.17,71.47200000000001,1.9633822857508103,71.676,1.6671346009773962,70.7255,1.8090953685838675,69.99333333333334,1.991968932961795,3.1899999999999977,4.459999999999994,4.009999999999991
2021-12-13,2021,UK_ETS,GBP,73.48,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-13 00:00:00'))",0,12,0.0,1.0,-2.4492935982947064e-16,1.0,71.08,74.02,73.04,69.84,71.82,67.6,66.73,71.52199999999999,1.9460524145048297,71.828,1.5151369575052467,70.779,1.802632285823917,70.057,1.9952670722625243,1.2399999999999949,-0.7399999999999949,3.480000000000004
2021-12-14,2021,UK_ETS,GBP,72.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-14 00:00:00'))",1,12,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,73.48,71.08,74.02,69.63,72.1,70.88,67.55,72.25,1.837335026607856,71.994,1.6025757045728337,71.07300000000001,1.73509926911524,70.282,1.9877285598355965,3.8500000000000085,1.3800000000000097,2.6000000000000085
2021-12-15,2021,UK_ETS,GBP,74.56,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-15 00:00:00'))",2,12,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,72.8,73.48,71.08,73.04,73.8,68.1,67.6,72.884,1.110351295761879,72.064,1.622879471117923,71.169,1.7764805537620638,70.45700000000001,1.969934621705245,-0.2400000000000091,-1.0,4.700000000000003
2021-12-16,2021,UK_ETS,GBP,74.95,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-16 00:00:00'))",3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,74.56,72.8,73.48,74.02,72.12,71.45,65.93,73.188,1.346669966992687,72.14000000000001,1.7276252165580024,71.49199999999999,1.776384856357084,70.68900000000001,2.030763997561751,0.5400000000000063,2.4399999999999977,3.1099999999999994
2021-12-17,2021,UK_ETS,GBP,69.41,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-17 00:00:00'))",4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,74.95,74.56,72.8,71.08,70.83,68.51,70.13,73.374,1.5405778136790378,72.423,1.942421455583017,71.667,1.937154994749841,70.98966666666666,1.9686517061760214,3.8700000000000045,4.1200000000000045,6.439999999999998
2021-12-20,2021,UK_ETS,GBP,75.71,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-20 00:00:00'))",0,12,0.0,1.0,-2.4492935982947064e-16,1.0,69.41,74.95,74.56,73.48,69.84,68.43,70.53,73.04,2.2015108448518057,72.28099999999999,2.1159681262035295,71.712,1.8692204961314607,70.96566666666668,1.9838236909517653,-4.070000000000007,-0.4300000000000068,0.9799999999999898
2021-12-21,2021,UK_ETS,GBP,74.36,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-21 00:00:00'))",1,12,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,75.71,69.41,74.95,72.8,69.63,70.75,68.67,73.486,2.5163127786505566,72.868,2.176892790704279,72.076,1.9049558635583448,71.13833333333334,2.1620202610510546,2.9099999999999966,6.079999999999998,4.959999999999994
2021-12-22,2021,UK_ETS,GBP,73.03,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-22 00:00:00'))",2,12,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,74.36,75.71,69.41,74.56,73.04,70.82,69.31,73.798,2.5066850619892533,73.341,1.8901466727326692,72.25649999999999,1.9433429553491894,71.32799999999999,2.1874475757264644,-0.20000000000000284,1.3199999999999932,3.5400000000000063
2021-12-23,2021,UK_ETS,GBP,73.19,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-23 00:00:00'))",3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,73.03,74.36,75.71,74.95,74.02,71.2,69.67,73.49199999999999,2.4836908020122146,73.34,1.8903262505004976,72.36699999999999,1.920055097893659,71.452,2.17450810926086,-1.9200000000000017,-0.9899999999999949,1.8299999999999983
2021-12-24,2021,UK_ETS,GBP,74.28,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-24 00:00:00'))",4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,73.19,73.03,74.36,69.41,71.08,69.56,70.01,73.14,2.346316261717523,73.257,1.8753136034031923,72.4665,1.9079205406603672,71.56933333333333,2.1700006885956524,3.780000000000001,2.1099999999999994,3.6299999999999955
2021-12-27,2021,UK_ETS,GBP,73.62,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-27 00:00:00'))",0,12,0.0,1.0,-2.4492935982947064e-16,1.0,74.28,73.19,73.03,75.71,73.48,71.82,67.6,74.11399999999999,1.079828690117117,73.577,1.7299457281140682,72.7025,1.8193430711458434,71.71166666666666,2.2039667738488586,-1.4299999999999926,0.7999999999999972,2.460000000000008
2021-12-28,2021,UK_ETS,GBP,72.94,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-28 00:00:00'))",1,12,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,73.62,74.28,73.19,74.36,72.8,72.1,70.88,73.696,0.6097786483635496,73.591,1.7296399753828349,72.79249999999999,1.817910527009127,71.91233333333334,2.0876858716891387,-0.7399999999999949,0.8200000000000074,1.5200000000000102
2021-12-29,2021,UK_ETS,GBP,73.47,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-29 00:00:00'))",2,12,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,72.94,73.62,74.28,73.03,74.56,73.8,68.1,73.41199999999999,0.5510626098730479,73.60499999999999,1.7230802522092352,72.8345,1.8107587098405005,71.981,2.0864378982965537,-0.09000000000000341,-1.6200000000000045,-0.8599999999999994
2021-12-30,2021,UK_ETS,GBP,72.97,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-30 00:00:00'))",3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,73.47,72.94,73.62,73.19,74.95,72.12,71.45,73.5,0.5082814181141103,73.496,1.6901163668017773,72.818,1.8029846600042394,72.16000000000001,1.969046679890061,0.28000000000000114,-1.480000000000004,1.3499999999999943
2021-12-31,2021,UK_ETS,GBP,77.57,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2021-12-31 00:00:00'))",4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,72.97,73.47,72.94,74.28,69.41,70.83,68.51,73.45599999999999,0.5496635334457735,73.298,1.615169753719798,72.8605,1.79566869233488,72.21066666666665,1.9697031691888272,-1.3100000000000023,3.5600000000000023,2.1400000000000006
2022-01-03,2022,UK_ETS,GBP,75.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-03 00:00:00'))",0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,77.57,72.97,73.47,73.62,75.71,69.84,68.43,74.114,1.955103577818844,74.11399999999999,1.488990709618815,73.1975,2.0137576162096082,72.51266666666668,2.0745052311389456,3.9499999999999886,1.8599999999999994,7.72999999999999
2022-01-04,2022,UK_ETS,GBP,79.7,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-04 00:00:00'))",1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,75.35,77.57,72.97,72.94,74.36,69.63,70.75,74.46000000000001,1.998424379354902,74.078,1.4499563211804514,73.473,1.9041729797584634,72.74333333333333,1.9878047731333712,2.4099999999999966,0.9899999999999949,5.719999999999999
2022-01-05,2022,UK_ETS,GBP,76.12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-05 00:00:00'))",2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,79.7,75.35,77.57,73.47,73.03,73.04,70.82,75.812,2.8276527368119204,74.612,2.29968983415831,73.9765,2.15000924110625,73.04166666666666,2.321870653876566,6.230000000000004,6.670000000000002,6.659999999999997
2022-01-06,2022,UK_ETS,GBP,76.62,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-06 00:00:00'))",3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,76.12,79.7,75.35,72.97,73.19,74.02,71.2,76.342,2.5093764165624703,74.921,2.270919784286615,74.1305,2.1893461532949856,73.21833333333333,2.348480188420196,3.1500000000000057,2.930000000000007,2.1000000000000085
2022-01-07,2022,UK_ETS,GBP,73.6,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-07 00:00:00'))",4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,76.62,76.12,79.7,77.57,74.28,71.08,69.56,77.072,1.6755804964250018,75.264,2.239232011203317,74.2605,2.258538127569336,73.39899999999999,2.3958575600973697,-0.9499999999999886,2.3400000000000034,5.540000000000006
2022-01-10,2022,UK_ETS,GBP,75.41,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-10 00:00:00'))",0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,73.6,76.62,76.12,75.35,73.62,73.48,71.82,76.27799999999999,2.2296232865665755,75.196,2.282343824521406,74.3865,2.138888730158772,73.53366666666666,2.2835415376171393,-1.75,-0.020000000000010232,0.11999999999999034
2022-01-11,2022,UK_ETS,GBP,76.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-11 00:00:00'))",1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,75.41,73.6,76.62,79.7,72.94,72.8,72.1,76.28999999999999,2.2235332243975883,75.375,2.2141828189093133,74.48299999999999,2.13937546223688,73.65333333333334,2.2847067771316127,-4.290000000000006,2.469999999999999,2.6099999999999994
2022-01-12,2022,UK_ETS,GBP,74.79,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-12 00:00:00'))",2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,76.05,75.41,73.6,76.12,73.47,74.56,73.8,75.56,1.1770089209517454,75.68599999999999,2.046206245713659,74.6455,2.1282126798152823,73.78500000000001,2.305822839143783,-0.07000000000000739,2.5799999999999983,1.4899999999999949
2022-01-13,2022,UK_ETS,GBP,75.2,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-13 00:00:00'))",3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,74.79,76.05,75.41,76.62,72.97,74.95,72.12,75.29400000000001,1.1690722817687587,75.81800000000001,1.9264405865042662,74.65700000000001,2.1283477654101897,73.818,2.3131176155673816,-1.8299999999999983,1.8200000000000074,-0.1599999999999966
2022-01-14,2022,UK_ETS,GBP,76.96,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-14 00:00:00'))",4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,75.2,74.79,76.05,73.6,77.57,69.41,70.83,75.01,0.9102472191663301,76.041,1.6724595992455669,74.6695,2.130891770325827,73.92066666666668,2.303486013869372,1.6000000000000085,-2.3699999999999903,5.790000000000006
2022-01-17,2022,UK_ETS,GBP,77.25,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-17 00:00:00'))",0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,76.96,75.2,74.79,75.41,75.35,75.71,69.84,75.68199999999999,0.8471540591887489,75.97999999999999,1.6208228362977268,75.047,1.7919001969389214,74.12499999999999,2.2917253701989773,1.5499999999999972,1.6099999999999994,1.25
2022-01-18,2022,UK_ETS,GBP,73.97,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-18 00:00:00'))",1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,77.25,76.96,75.2,76.05,79.7,74.36,69.63,76.05,1.069836436096631,76.17,1.6498686816423225,75.124,1.8539045566758385,74.372,2.211897921196397,1.2000000000000028,-2.450000000000003,2.8900000000000006
2022-01-19,2022,UK_ETS,GBP,77.12,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-19 00:00:00'))",2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,73.97,77.25,76.96,74.79,76.12,73.03,73.04,75.634,1.4176847322306843,75.59700000000001,1.2290199347437767,75.1045,1.8643849698465582,74.51666666666667,2.025096563612179,-0.8200000000000074,-2.1500000000000057,0.9399999999999977
2022-01-20,2022,UK_ETS,GBP,77.72,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-20 00:00:00'))",3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,77.12,73.97,77.25,75.2,76.62,73.19,74.02,76.1,1.453392582890094,75.697,1.314044223844771,75.309,1.8491104547009918,74.65266666666666,2.059221368303562,1.9200000000000017,0.5,3.930000000000007
2022-01-21,2022,UK_ETS,GBP,75.61,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-21 00:00:00'))",4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,77.72,77.12,73.97,76.96,73.6,74.28,71.08,76.604,1.4994765753421693,75.80699999999999,1.439907790256728,75.5355,1.8533283715067594,74.77600000000001,2.129621303554121,0.7600000000000051,4.1200000000000045,3.4399999999999977
2022-01-24,2022,UK_ETS,GBP,75.66,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-24 00:00:00'))",0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,75.61,77.72,77.12,77.25,75.41,73.62,73.48,76.334,1.5403343792825999,76.008,1.2212907561709667,75.602,1.8296177340176563,74.92699999999999,2.0160941241026435,-1.6400000000000006,0.20000000000000284,1.9899999999999949
2022-01-25,2022,UK_ETS,GBP,77.92,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-25 00:00:00'))",1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,75.66,75.61,77.72,73.97,76.05,72.94,72.8,76.016,1.4662980597409077,76.03299999999999,1.2101978717905706,75.70400000000001,1.7691728665054978,74.99966666666667,2.0013744989524818,1.6899999999999977,-0.39000000000000057,2.719999999999999
2022-01-26,2022,UK_ETS,GBP,72.34,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-26 00:00:00'))",2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,77.92,75.66,75.61,77.12,74.79,73.47,74.56,76.806,1.1089093741148792,76.22,1.3495678320598963,75.953,1.7091151912151663,75.17033333333332,2.0254884184643362,0.7999999999999972,3.1299999999999955,4.450000000000003
2022-01-27,2022,UK_ETS,GBP,77.24,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-27 00:00:00'))",3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,72.34,77.92,75.66,77.72,75.2,72.97,74.95,75.85,2.246975745307449,75.975,1.7888932022025328,75.8965,1.8111504776334637,75.09633333333333,2.088139715455887,-5.3799999999999955,-2.8599999999999994,-0.6299999999999955
2022-01-28,2022,UK_ETS,GBP,80.54,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-28 00:00:00'))",4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,77.24,72.34,77.92,75.61,76.96,77.57,69.41,75.75399999999999,2.1554999420088086,76.179,1.8069215687331512,76.11,1.6960325220318833,75.17266666666667,2.1241516494555848,1.6299999999999955,0.28000000000000114,-0.3299999999999983
2022-01-31,2022,UK_ETS,GBP,72.69,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-01-31 00:00:00'))",0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,80.54,77.24,72.34,75.66,77.25,75.35,75.71,76.74,3.0252603193774688,76.537,2.2733091396556513,76.2585,1.9426820174833042,75.54366666666667,2.0537543138382026,4.88000000000001,3.2900000000000063,5.190000000000012
2022-02-01,2022,UK_ETS,GBP,79.26,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-01 00:00:00'))",1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,72.69,80.54,77.24,77.92,73.97,79.7,74.36,76.14599999999999,3.538386638003249,76.08099999999999,2.5543664141573963,76.1255,2.093364139621436,75.443,2.118319356601255,-5.230000000000004,-1.2800000000000011,-7.010000000000005
2022-02-02,2022,UK_ETS,GBP,78.79,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-02 00:00:00'))",2,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,79.26,72.69,80.54,72.34,77.12,76.12,73.03,76.41400000000002,3.750717264737494,76.60999999999999,2.6156452358830076,76.10350000000001,2.0557961065191526,75.60633333333334,2.2184749084765554,6.920000000000002,2.1400000000000006,3.1400000000000006
2022-02-03,2022,UK_ETS,GBP,75.06,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-03 00:00:00'))",3,2,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,78.79,79.26,72.69,77.24,77.72,76.62,73.19,77.704,3.0413368770985842,76.777,2.7036561665019687,76.237,2.1418169856456846,75.79833333333333,2.2369901011500946,1.5500000000000114,1.0700000000000074,2.1700000000000017
2022-02-04,2022,UK_ETS,GBP,78.91,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-04 00:00:00'))",4,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,75.06,78.79,79.26,80.54,75.61,73.6,74.28,77.268,3.2719978606349707,76.511,2.731281546982364,76.159,2.1554970119258843,75.86066666666666,2.18730496010629,-5.480000000000004,-0.5499999999999972,1.460000000000008
2022-02-07,2022,UK_ETS,GBP,80.12,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-07 00:00:00'))",0,2,0.0,1.0,0.8660254037844386,0.5000000000000001,78.91,75.06,78.79,72.69,75.66,75.41,73.62,76.94200000000001,2.927570665244454,76.84100000000001,2.808587822296644,76.4245,2.1507268661157215,76.01500000000001,2.234757951870426,6.219999999999999,3.25,3.5
2022-02-08,2022,UK_ETS,GBP,75.96,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-08 00:00:00'))",1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,80.12,78.91,75.06,79.26,77.92,76.05,72.94,78.42800000000001,1.9533228099829305,77.287,2.950732677375354,76.66,2.287324338955744,76.23166666666665,2.308431447352565,0.8599999999999994,2.200000000000003,4.070000000000007
2022-02-09,2022,UK_ETS,GBP,76.93,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-09 00:00:00'))",2,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,75.96,80.12,78.91,78.79,72.34,74.79,73.47,77.768,2.149574376475429,77.091,2.9690531599592638,76.65549999999999,2.2886757260362924,76.33233333333334,2.224251417402248,-2.8300000000000125,3.6199999999999903,1.1699999999999875
2022-02-10,2022,UK_ETS,GBP,78.44,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-10 00:00:00'))",3,2,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,76.93,75.96,80.12,75.06,77.24,75.2,72.97,77.396,2.088571282001117,77.55,2.464967883495447,76.7625,2.246505766272396,76.44766666666666,2.1594758037834674,1.8700000000000045,-0.30999999999998806,1.730000000000004
2022-02-11,2022,UK_ETS,GBP,80.41,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-11 00:00:00'))",4,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,78.44,76.93,75.96,78.91,80.54,76.96,77.57,78.072,1.642915092145565,77.66999999999999,2.4773776458177186,76.9245,2.244721234597524,76.63000000000001,2.0853727029825238,-0.46999999999999886,-2.1000000000000085,1.480000000000004
2022-02-14,2022,UK_ETS,GBP,77.66,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-14 00:00:00'))",0,2,0.0,1.0,0.8660254037844386,0.5000000000000001,80.41,78.44,76.93,80.12,72.69,77.25,75.35,78.372,1.943622905812651,77.657,2.4609304924938904,77.09700000000001,2.376297651035366,76.72466666666666,2.1912879748005634,0.28999999999999204,7.719999999999999,3.1599999999999966
2022-02-15,2022,UK_ETS,GBP,78.72,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-15 00:00:00'))",1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,77.66,80.41,78.44,75.96,79.26,73.97,79.7,77.88,1.6846216192367043,78.15400000000001,1.7437010447122492,77.1175,2.379453442328918,76.80166666666668,2.181883215897656,1.7000000000000028,-1.6000000000000085,3.6899999999999977
2022-02-16,2022,UK_ETS,GBP,77.58,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-16 00:00:00'))",2,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,78.72,77.66,80.41,76.93,78.79,77.12,76.12,78.43199999999999,1.3083845000608938,78.1,1.7137483284690889,77.355,2.2838944117911746,76.769,2.144001013252417,1.789999999999992,-0.07000000000000739,1.5999999999999943
2022-02-17,2022,UK_ETS,GBP,79.02,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-17 00:00:00'))",3,2,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,77.58,78.72,77.66,78.44,75.06,77.72,76.62,78.562,1.143774453290323,77.979,1.7022955090104892,77.378,2.2837194960945917,76.81766666666665,2.1453312312912955,-0.8599999999999994,2.519999999999996,-0.14000000000000057
2022-02-18,2022,UK_ETS,GBP,81.15,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-18 00:00:00'))",4,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,79.02,77.58,78.72,80.41,78.91,75.61,73.6,78.678,1.1576355212239975,78.375,1.3774069841543635,77.443,2.3122877712003196,76.89766666666667,2.1821385956383508,-1.3900000000000006,0.10999999999999943,3.4099999999999966
2022-02-21,2022,UK_ETS,GBP,79.51,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-21 00:00:00'))",0,2,0.0,1.0,0.8660254037844386,0.5000000000000001,81.15,79.02,77.58,77.66,80.12,75.66,75.41,78.826,1.445849231420598,78.599,1.6325811193041213,77.72,2.4108766695519575,77.14933333333333,2.2236796676607025,3.490000000000009,1.0300000000000011,5.490000000000009
2022-02-22,2022,UK_ETS,GBP,78.67,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-22 00:00:00'))",1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,79.51,81.15,79.02,78.72,75.96,77.92,76.05,79.196,1.3024707290374946,78.538,1.5799845287559964,77.9125,2.39136137179783,77.28600000000002,2.2390339665686336,0.7900000000000063,3.5500000000000114,1.5900000000000034
2022-02-23,2022,UK_ETS,GBP,79.4,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-23 00:00:00'))",2,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,78.67,79.51,81.15,77.58,76.93,72.34,74.79,79.18599999999999,1.3072222458325375,78.809,1.295466025111957,77.95,2.3973581951368805,77.37333333333332,2.2402575796073756,1.0900000000000034,1.7399999999999949,6.329999999999998
2022-02-24,2022,UK_ETS,GBP,77.97,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('UK_ETS', Timestamp('2022-02-24 00:00:00'))",3,2,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,79.4,78.67,79.51,79.02,78.44,77.24,75.2,79.55,0.9538605768137207,79.056,1.121142274645425,78.303,2.0175208862156344,77.527,2.2149120788963987,0.38000000000000966,0.960000000000008,2.160000000000011
